tweets,status
"Entrevista en @capitaltvec | #Portoviejo tiene que levantar su voz firme de protesta para exigir al gobierno la habilitación en su totalidad del 
#HospitalDeEspecialidades para poder atender la #pandemia del #coronavirus en #Manabí.",negativo
"🇪🇨 Ecuador reanuda los vuelos comerciales domésticos y retomará los internacionales durante la semana.

⭕El toque de queda se ha reducido de 15.00  a 11.00 horas 

⭕La terminal aérea José Joaquín de Olmedo del puerto de Guayaquil reabrirá este miércoles https://t.co/MJhZFUiMln https://t.co/eg4ebI955S",positivo
"La falta de infraestructura sanitaria, de pruebas y de acceso a los suministros básicos, la distancia geográfica, entre otros aspectos, ubican a los pueblos 
indígenas en una vulnerabilidad extrema frente al #covid19.  Más en @ActualidadRT: https://t.co/zpTX1WDhNx https://t.co/ZcpRdYpK1F",negativo
"📌IMPORTANTE  La mejor forma de combatir el virus es con una correcta higiene. Lavarse las manos con abundante jabón, continuamente ayuda a prevenir la 
posibilidad de contagio del coronavirus.  #NosCuidamosTodos respetando las normas y restricciones necesarias. https://t.co/1779icytHu",positivo
"🔴 #ATENCIÓN | #ECUADOR El ministro de Salud, Juan Carlos Zevallos, anunció que dos cantones de Galápagos están libres de coronavirus #Covid19. Aquí los detalles 
&gt;&gt;&gt;https://t.co/bjRhhREIkn https://t.co/SFz3p097WQ",positivo
"Un buen ejemplo de “Fake NEWS” del ⁦@nytimes⁩. Los países mencionados tienen grandes números totales debido a su población. Todos tienen bajas cifras per capita. Brasil tiene menos infectados por millón de habitantes que Perú, Chile, Ecuador y Panama https://t.co/uApXnNcZoh",negativo
Abrió el aeropuerto de Quito luego de 75 días cerrado por la pandemia de coronavirus - https://t.co/C6p8qH2VCk https://t.co/syVUWi2WKK,positivo
"Conoces las grandes ventajas de ARRANCA GRASA para tener tu #hogar #limpio y sin #grasa 
Te lo enseñamos de manera didáctica y práctica.
los productos #indualca están diseñados para su fácil uso y excelente calidad.
.
.
#ecuador #hogarsano #uio #guayaquil #quito #COVID19 https://t.co/qIS5JTXK9N",positivo
Compartir publicaciones y mensajes en #RedesSociales con información verificada nos permite tomar mejores decisiones ante la #Pandemia por #COVID19. ,positivo 
Fiscalía Ecuador investiga unos 45 casos de posible corrupción vinculados a pandemia coronavirus https://t.co/RkBxiPBAIR,negativo
"LIGA DE QUITO TOMA PRUEBAS DEL CORONAVIRUS A SUS JUGADORES, CON SEMÁFORO EN ROJO, Y NO CUMPLE PROTOCOLO DE LA LIGA PRO - https://t.co/fSOT5OEqRQ https://t.co/przlCJNqHx",negativo
"En las últimas 24 horas fallecieron 17 personas más, asociadas a la pandemia. https://t.co/hW1StYWmoO",negativo
" @BlaancaNiieves: Mira ,otra mierda que destapa el virus  enterarnos de las fiestas que se montan en España ,parasitos  de Belgica y,""""",negativo
#EstadosUnidos | Nueva York teme un repunte del coronavirus #Covid19 por las protestas antirracistas &gt;&gt;&gt;https://t.co/Lf4MqSJBHV https://t.co/yZjr45RD6Z,negativo
" @el_telegrafo: #Covid_19 | En la capital hubo un incremento de casos positivos en las ultimas semanas, pero aun asi no llega a las cifra,""""
",negativo 
"¡Atencion! 5 pacientes fueron dado de alta hospitalaria del area Covid-19 del Hospital Teofilo Davila de #Machala, ,""""",positivo 
" @Izcue: En las residencias han muerto mas de 19000 ancianos con Covid-19 o sintomas asimilables 
Y no me quito de la cabeza las palabra,""""",negativo
"Mientras el resto del mundo es zona COVID-19, la altitud andina resiste. Cuzco, La Paz, Quitó son ejemplo que llaman la atención de los científicos. 
¿Tendrá el mismo impacto el Coronavirus en el techo del mundo?. By @SimeonTegel vía @washingtonpost https://t.co/L4S9HV7e1d https://t.co/bUwEx19qIv",positivo
"Ignacio Aguado miente cómo un bellaco. Decir q no tiene ningún problema con Díaz Ayuso es tomarnos por idiotas. 
Ayuso quitó a Ciudadanos las Residencias por q Reyero informó q 1.065 ancianos habían muerto en marzo por coronavirus y por pedir q el Ejército interviniese en ellas.",negativo
"#MIÉRCOLES 8h00 106.1FM en #Azuay #Cañar, https://t.co/cyy8GN0hs0 https://t.co/JKPwoWjQYV",positivo 
" @MunicipioQuito: Acata las disposiciones con responsabilidad, #QuedateEnCasa, si no lo haces estas exponiendote a ti y a los demas a un,""""",positivo 
"Seguimos trabajando para mitigar los problemas presentados por el coronavirus en #Esmeraldas, por ello participé en la Décima segunda sesión del 
COE Provincial, en calidad de secretario del mismo. https://t.co/GNIplgajOb",positivo
" @AbgMCrovato: Un muy querido amigo esta muriendo en Ecuador por coronavirus 
Mi pediatra, cuido a mis hijos sin cobrar, mientras estuve,""""",negativo 
" @lahistoriaec: Con este entusiasmo el alcalde de Quito @LoroHomero recibio el 20 de abril en el aeropuerto las primeras pruebas PCR para,""""",positivo 
"Las cifras actualizadas del avance del coronavirus en Ecuador registran este 5 de junio, 42.106 casos, según Ministerio de Salud. 
👉 https://t.co/hu1eJt6Vo9 https://t.co/9QkAkShO8M",negativo
"@DionisioHermes Eso mata mas q la misma coronavirus?  Algo así paso en Ecuador , la gente se psicosio tanto q les provoco los infartos , 
derrames y morían ? Hay q cuidarse prevención ,,  Todo positivo ,   Y Fe pedirle a DIOS",negativo
"Ecuador: autorizó el lunes reglas para avanzar “con cautela” hacia una reactivación económica, tras 11 semanas de un estricto confinamiento por el coronavirus y luego de que el Gobierno anunciara que el avance de la enfermedad está siendo controlado.",positivo
"Ministro de Salud dice que #Quito vive pico de atenciones por covid-19, no de contagios | El Comercio https://t.co/ezF0EGjB6U #Ecuador #Hablemosdealgo",positivo
" @elnoticierotc: #BALANCE | En #Ecuador hasta la mañana de este miercoles, se han confirmado 
38103 casos positivos de COVID-19 El nume,""""",negativo 
"FINAL  Guayas: Muertes registradas por TODAS LAS CAUSAS en el Registro Civil (ACUMULADO ABRIL y MAYO 2020). Comparación 2018, 2019. Actualizado 01.06.2020.
  #coronavirus #coronavirusEcuador #Covid_19 #COVID19Ecuador #QuédateEnCasa #Ecuador #Guayas #Rstats https://t.co/bewwHXKYuv",negativo
"#Chimborazo | #Cumanda pasa a semaforo #amarillo desde el 27 de mayo Hasta la mañana de este #26Mayo registro un t ,""""",positivo 
"#ElP… Lenin Moreno: ""Voy a #Guayaquil a transformar el miedo en valentía y si regreso con Coronavirus, regreso contento igual""",positivo 
Fiscalía Ecuador investiga unos 45 casos de posible corrupción vinculados a pandemia coronavirus https://t.co/RkBxiPBAIR,negativo
"Guayas: Muertes registradas por TODAS LAS CAUSAS en el Registro Civil (cifras de decesos desde el 1 de marzo al 31 de mayo). Actualizado 01.06.2020.

#coronavirus #coronavirusEcuador #Covid_19 #COVID19Ecuador #QuédateEnCasa #Ecuador #Guayas #Rstats https://t.co/OKSCqrBxHt",positivo
RT @CancilleriaVE: Min. Para el Turismo y Comercio Exterior @PLASENCIAFELIX se reunio con el Emb. de la Republica Argelina Democratica y Po…,positivo 
"El #Conadis coordina la atención para personas con discapacidad en diferentes ámbitos entorno al #covid19. Lucia Naranjo, titular del Conadis
 en #Cotopaxi, dio a conocer que hasta el momento se conoce de 4 personas que han dado positivo para #coronavirus. https://t.co/1fB9nlPPqQ",negativo
"🇪🇨 | ECUADOR  #ÚLTIMAHORA Ecuador registra 1.140 nuevos casos de coronavirus y 263 fallecidos, tras dos días sin ofrecer balance 
#Ecuador #coronavirus #COVIDー19 #COVID19 #covid19ecuador https://t.co/wu2OuOz8Zl",negativo
"RT @tcsnoticias: Este 24 de mayo, el numero de pacientes recuperados (104) supero la cifra de nuevos casos de #COVID19 (68) en El Salvador.…",positivo 
" @ceie_espol: Conoce la evolucion de la tasa basica de reproduccion con bandas de confinazas #COVID19 accediendo al Dashboard COVID-19,,""""",positivo 
RT @paulmenam: La empresa que vendió las pruebas para #coronavirus al Municipio de #Quito es Salumed S.A. Su accionista mayoritario es Juan…,positivo
"Ecuador registra hasta este lunes, 1 de junio del 2020, 5 529 fallecidos en el contexto del covid-19 en el país: 3 394 son muertes confirmadas por el nuevo  coronavirus y otras 2 135 por sospecha de la enfermedad. 
Además, el Gobierno confirmó que hay ya 40 000 casos positivos. https://t.co/hCs3FBmQuy",negativo
A ver cómo me quito yo la angustia para lo que me queda de día.,negativo
Hasta el momento se presentan 385 casos de #COVID19 en distintos cantones de #Cotopaxi.,negativo
Quito se alista para una nueva fase de desescalada mientras el país registra 3 345 muertos por COVID-19 https://t.co/zlaCvXj5CC a través de @RPPNoticias,negativo
Esta actividad es realizada para eliminación de virus #Covid19.,negativo
"Actualización de casos de #coronavirus en #Ecuador. 

01/06/2020 - 08:00

🚫 39994 casos confirmados  
⚰️ 3394 fallecidos por covid
⚰️ 2135 fallecidos con probable covid
❎ 52000 casos descartados
✅ 4583 casos con alta hospitalaria
✅ 11280 con alta epidemiológica https://t.co/obxBDNsTev",negativo
Andalucía prevé ceder respiradores a Ecuador contra el coronavirus https://t.co/RDg8BOqhzw https://t.co/cRqiOZACsW,positivo
RT @laradiodelsur: Caos hospitalario y funerario en Ecuador por coronavirus,negativo 
"🔴 #ATENCIÓN | #ECUADOR
El ministro de Salud, Juan Carlos Zevallos, anunció que dos cantones de Galápagos están libres de coronavirus #Covid19. Aquí los detalles &gt;&gt;&gt;https://t.co/jql6CeaAQO https://t.co/DVMiHEPoWJ",positivo
"El foro ‘Ciudades Latinoamericanas Post COVID-19-Caso #Guayaquil’ deja varias reflexiones.  
La planificación y la participación, entre los temas. 🔽 https://t.co/7LwR6AYI1z",positivo
"Coronavirus ARGENTINA ENTRE CATÁSTROFES Mientras el infectólogo Pedro Cahn expresa sobre los anticuarentena ""quisiera escuchar qué alternativas proponen"", 
el continente está estremecido de calamidades como en Brasil con 34 mil muertos, o Ecuador con cuerpos regados en las calles. https://t.co/B9HcYNqg5U",negativo
"La Organización Mundial de la salud (OMS) confirmó que los casos globales de COVID-19 superan ya la barrera de los 6 millones
https://t.co/FTCpeaq2bg https://t.co/7FwTQBXYlI",negativo
"Samborondón, que pasó de semáforo rojo a amarillo el 18 de mayo, es el segundo cantón de mayor prevalencia en el país: hay 67 casos de coronavirus
 por cada 10 mil habitantes. https://t.co/M9zcbpYFpB",positivo
"La provincia de Guayas registra el mayor número de casos de coronavirus en Ecuador y representa 3.2 personas por cada mil habitantes. Pichincha, con un número significativamente menor alcanza a 1.3 personas por cada mil hab. Manabí llega a 1.5 personas por cada mil hab. https://t.co/Y4p8P2yRRc",negativo
"Pues yo vengo y siendo un adulto responsable y llevando las medidas de prevención contra el coronavirus cuando llego a mi casa 
me desinfectó en la puerta y me quito los zapatos y los dejo en la entrada.",positivo
"Ecuador: abrió el aeropuerto de Quito luego de 75 días cerrado por la pandemia de coronavirus
https://t.co/1vA3MtgcF5",positivo
"Para  muchos que aún dicen: solo es una gripe fuerte..

Muere funcionaria de Ecuador que subestimó pandemia de coronavirus https://t.co/pbOFbQzdea",negativo
#Nacional | Se confirmó el primer caso positivo de coronavirus en Liga de Quito. https://t.co/WL3XK4I82O,negativo
"#BuenasNoticias #FelizMartes Hombres y mujeres de la pesca artesanal de Guayas, Santa Elena y Manabí movilizan el apoyo de la comunidad a su sector. 
Conoce esta historia de #SOLIDARIDAD frente a a pandemia por #COVID19 ➡️https://t.co/GHRe0kTZLE https://t.co/nCvqyxiZ39",positivo
"Coronavirus.- Ecuador estrena nuevo semáforo para ""avanzar con cautela hacia la reactivación económica"" https://t.co/hI9owCpS4c",positivo
Coronavirus en Ecuador. Contagios llegan a 41.575 y hay 3.634 muertes https://t.co/Wh10zpJgFP,negativo
#JuntosContraElCoronavirus https://t.co/b08LhGzQDd,positivo 
"https://t.co/GCWBzaLoHw :: Portoviejo seguirá en 'semáforo rojo' ante el coronavirus Covid-19, anuncia alcalde Casanova &gt;&gt;  https://t.co/VCaMp35WTd",negativo
"Ecuador en tiempos de #coronavirus: El presidente  @Lenin decide generar más gasto  y agrandar el estado ""creando un Consejo asesor"" para asesorar al ministro de economía. Si el puesto le quedó grande. ¿Por qué no lo despide? https://t.co/ESPcv5Ox5g",negativo
" @FFAAECUADOR: #Guayas| El Comando Logistico N° 74 Huancavilca, en apoyo al Municipio de Guayaquil, instalo dos carpas climatizadas en l,""""",positivo 
" @tctelevision: #BALANCE | En #Ecuador hasta la mañana de este miercoles, se han confirmado 
38103 casos positivos de COVID-19 El numer,""""",negativo 
"Este 25 de mayo, la Coordinacion Zonal 6 de Salud registra 1207 casos positivos de #Covid_19, en las tres provinci ,""""",negativo
"#ATENCIÓN 
Son 11 conductores de buses urbanos de #Cuenca, los que dieron positivo para #Covid_19, luego de que el @MunicipioCuenca les realizará las respectivas pruebas. Las personas se encuentran en aislamiento. Fuente: @Informados_Ec 
#Noticias #Ecuador #Coronavirus https://t.co/nKzsP5hdq0",positivo
HAY PARA LOS DE LA MARCHA FIFI JAJAJAJAJAJAJAJAAJ AUN QUE LES ARDA TENEMOS PRESIDENTE PARA RATO #PRINIATAS #calderónsísabía y toda la bola de ratas que se quieren llevar dinero ala tumba #JusticeForGeorgeFloyd #Ecuador #nostradamus #coronavirus #BTSFESTA2020 #loveislove https://t.co/iEUpWh75k0,negativo
"https://t.co/qhh9DFkZQx Con la colaboración de connotados científicos, el equipo publicó en la revista científica  Respiratory Physiology &amp; Neurobiology un primer 
trabajo que establecía la baja agresividad del coronavirus en sitios de altura como Bolivia, Ecuador y el Tibet.",positivo
"El #coronavirus forzó a cerrar las granjas de productos lácteos en Ecuador.  Fue entonces cuando Álvaro Ramón tuvo la idea de regalar sus 
excedentes de leche para ayudar a las familias más afectadas por el confinamiento. https://t.co/FFAE86Xrfp",positivo
😷 37 allanamientos por sospecha en adquisiciones por covid-19 - El Comercio (Ecuador) 👉 https://t.co/CogDyd8okT 💊 #Medical #GroupZirigoza,negativo
"#RTA Fiscalía de Ecuador crea una ""fuerza de tarea"" para investigar los escándalos de corrupción durante la emergencia sanitaria. La entidad contará con la participación de analistas en contrataciones públicas y finanzas, así como de fiscales... https://t.co/gqWnJVg6zP https://t.co/udsIoDjyD2",positivo
"Lamentablemente la pandemia fue utilizada para despedir a varios compañeros de Canal Uno, y aún c…",negativo 
" @UdeGuayaquil: Reglamento emergente para el retorno progresivo de actividades laborales en planta central de la Universidad de Guayaquil,""""
",positivo 
"🔴 #ECUADOR
El COE nacional anunció las restricciones vigentes para el mes de junio, en medio de la emergencia sanitaria por el coronavirus #Covid19. Estas deben aplicarse en semáforo rojo, verde y amarillo &gt;&gt;&gt;https://t.co/Y2eH8QlW7c https://t.co/xAKBwaMLM3",positivo
Se inicia un protocolo de colaboración con Ecuador que prevé la cesión de respiradores andaluces para combatir el coronavirus https://t.co/mEdwGcOiDX,positivo
"Repasa las noticias más destacadas del día en solo 40 segundos, incluidos los datos más recientes sobre #GeorgeFloyd, la reapertura de escuelas en 
Estados Unidos y el nuevo récord de deforestación: https://t.co/Larmm3ezeQ",negativo
RT @AlexdeEdm: Incendio en el Centro Comercial Hermano Miguel. #Quito #coronavirus,negativo
"#cubasalva La Fiscalía General de Ecuador (FGE) anunció este lunes la creación de una ""fuerza de tarea multidisciplinaria"" para investigar los actos de corrupción durante la emergencia sanitaria por el coronavirus.",positivo
"Contáctanos: 0997882919-0987224214 ✅100 lavadas ✅garantizada ✅con mucha protección #COVIDー19 #QuedateEnCasa #Quito 
#Luest #coronavirus #protección #cuarentena #Ecuador #MedioAmbiente #salud https://t.co/IRr7HnqeQT",positivo
"#ATENCIÓN | En 24 horas, #Quito sumó 65 nuevos pacientes con #COVID19. La cifra pasó de 3.777 contagios a 3.842 entre el 2 y el 3 de junio. 
» https://t.co/9od3khD1Qu https://t.co/bhJntZGNNK",negativo
Mañana 1 de junio se disminuye el toque de queda nacional (será de 6p a 5a),positivo
"Sra. @mbachelet.
Ud. le debe al mundo, explicaciones,
es cómplice de la destrucción.
* Racismo;
* Persecución a democratas.
* Hay que escoger si morir de hambre o por #Covid19 
* En GUAYAS 12.392 fallecidos.
* Con derecho a Pre-libertad siguen presos.
Ud. no hace nada.
@Sandinin https://t.co/3U1TKalUpY",negativo
